Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
chuckufarley,GB,95,10,92.25.98.40,host-92-25-98-40.as13285.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-05-17,OPALTELECOM-AS TalkTalk Communications Limited- GB,13285,321,None
moonunit,US,95,4771,159.203.90.174,159.203.90.174,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-02-26,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,658,None
polska,JP,95,13216,103.250.73.228,103x250x73x228.bulks.jp,3570,4819,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-03-22,ASN-EQUINIX-AP Equinix Asia Pacific- SG,17819,25,None
torquemada,US,95,81,24.6.174.94,c-24-6-174-94.hsd1.ca.comcast.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-07-03,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,532,None
UbuntuCore242,PL,95,9,83.8.55.195,abpn195.neoplus.adsl.tpnet.pl,38795,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.12 on Linux,0,0,2018-03-22,TPNET- PL,5617,648,None
Unnamed,SG,95,401,128.199.221.35,128.199.221.35,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2015-05-13,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,680,None
engee,US,93,72,159.69.83.76,static.76.83.69.159.clients.your-server.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.2.10 on Linux,0,0,2018-09-24,HETZNER-AS- DE,24940,1600,None
lettuce8a2mn6,US,93,37,68.14.50.220,ip68-14-50-220.ri.ri.cox.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.4.7-rc on Linux,0,0,2018-06-13,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,1560,[2600:8805:c881:7f08:7d81:839d:270a:15aa]:9001
showpen,FI,93,56,88.115.61.255,88-115-61-255.elisa-laajakaista.fi,12443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-03-13,ELISA-AS Helsinki- Finland- FI,719,305,None
Unnamed,LT,93,215,212.24.110.13,19514.s.t4vps.eu,9003,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2017-01-24,RACKRAY UAB Rakrejus- LT,62282,293,None
Unnamed,UA,93,473,81.95.191.168,81.95.191.168.freenet.com.ua,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-01-03,FREENET-AS- UA,31148,545,None
minitor,FI,92,574,185.143.62.9,dyn-185-9-unalloc.vsp.fi,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2015-10-14,VSP- FI,39194,495,None
nodata,US,92,7208,45.76.235.171,45.76.235.171.vultr.com,161,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.10 on OpenBSD,0,0,2017-11-11,AS-CHOOPA - Choopa- LLC- US,20473,414,None
RainbowDash2E1F,TH,92,23,203.150.176.215,215.176.150.203.sta.inet.co.th,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-11-28,INET-TH-AS Internet Thailand Company Limited- TH,4618,822,None
TrumpetOfJericho,CH,92,140,81.221.236.94,94-236-221-81.pool.dsl-net.ch,9095,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.14 on Linux,0,0,2014-10-06,GREEN green.ch AG Autonomous System- CH,1836,671,None
UbuntuCore242,UA,92,4,109.227.120.175,109-227-120-175.dynamic-pool.mclaut.net,34855,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.12 on Linux,0,0,2018-02-27,MCLAUT-AS- UA,25133,1580,None
Unnamed,US,92,1773,192.184.82.128,schmullus.uhoreg.ca,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.15 on Linux,0,0,2014-08-05,RAMNODE - RamNode LLC- US,3842,412,None
XYZ,DE,92,9,93.133.0.38,x5d850026.dyn.telefonica.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.3.9 on Linux,0,0,2018-08-13,TDDE-ASN1- DE,6805,479,None
JNode2,GB,91,63,51.38.71.200,200.ip-51-38-71.eu,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-08-19,OVH- FR,16276,1170,None
leghorn,IT,91,693,192.165.67.254,iris.noveldatasolutions.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.7-rc on Linux,0,0,2016-05-24,PDDA-AS- IT,34971,781,None
torminator,SE,91,650,176.10.217.142,h-10-217-142.A328.priv.bahnhof.se,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-07-01,BAHNHOF http://www.bahnhof.net/- SE,8473,835,None
Unnamed,NL,91,2234,185.82.201.54,dedi8811.hostsailor.com,32917,None,0,0,1,0,0,1,1,1,1,Tor 0.3.3.7 on Linux,0,0,2015-11-16,HS- AE,60117,283,None
glenda2,DE,90,815,78.47.117.28,glenda2.r-36.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.16 on Linux,0,0,2017-04-29,HETZNER-AS- DE,24940,441,None
italktomachines,US,90,355,76.14.107.171,76-14-107-171.rk.wavecable.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-01-26,AS-VOBIZ - vanoppen.biz LLC- US,11404,96,None
Mercury3001,US,90,1362,107.170.113.28,107.170.113.28,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-05-30,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,279,None
sunshine,US,90,4211,140.82.27.127,140.82.27.127.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-04-05,AS-CHOOPA - Choopa- LLC- US,20473,235,None
TarpNL,NL,90,353,188.166.8.152,hexane.tarp.org.uk,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2015-03-01,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,769,[2a03:b0c0:2:d0::4cd:8001]:9001
theblazehen,ZA,90,1719,41.50.99.164,41.50.99.164,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-10-23,CELL-C- ZA,37168,388,None
toooor,DE,90,375,78.46.151.11,bob.lopatic.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.3.9 on Linux,0,0,2013-01-22,HETZNER-AS- DE,24940,370,None
Unnamed,BE,90,407,81.164.103.238,d51A467EE.access.telenet.be,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.2.9 on Linux,0,0,2017-02-14,TELENET-AS- BE,6848,176,None
cyberspace1,DE,89,335,88.152.141.193,ip-88-152-141-193.hsi03.unitymediagroup.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-01-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,295,None
H0bart,CA,89,15,142.93.134.92,ubuntu-18.04-tor,443,None,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-08-14,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1460,None
IND,TW,89,1032,140.121.80.170,tangerine.ind.ntou.edu.tw,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-09-12,ERX-TANET-ASN1 Taiwan Academic Network (TANet) Information Center- TW,1659,321,None
mayforth,MY,89,77,43.252.37.14,43.252.37.14,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-02-03,NETONBOARD-MY Net Onboard Sdn Bhd - Quality & Reliable Cloud Hosting Provider- MY,45144,472,None
Parckwart001,DE,89,3026,78.94.141.178,sv003.parckwart.de,27014,8080,0,0,1,0,0,1,1,1,1,Tor 0.3.3.6 on Linux,0,0,2017-10-21,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,269,[2001:470:704c::3]:27014
Rhea,US,89,616,104.131.11.214,104.131.11.214,8080,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2016-04-06,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,305,None
RutimkaTorRelay,DE,89,482,178.63.40.197,static.197.40.63.178.clients.your-server.de,989,990,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2014-07-07,HETZNER-AS- DE,24940,201,None
dunnowhattoName,DE,88,72,46.223.202.46,HSI-KBW-46-223-202-46.hsi.kabel-badenwuerttemberg.de,9001,None,0,1,0,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2018-09-24,KABELBW-ASN- DE,29562,52,None
JungEunha,SG,88,4,103.241.61.34,34-61-241-103.myrepublic.com.sg,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-06-13,MYREPUBLIC-SG MyRepublic Ltd.- SG,56300,517,None
Obergelmir,US,88,227,45.76.242.237,45.76.242.237.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2018-09-18,AS-CHOOPA - Choopa- LLC- US,20473,1910,None
RedOnion01,GB,88,353,87.81.3.226,575103e2.skybroadband.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-10-31,BSKYB-BROADBAND-AS- GB,5607,153,None
RToRpi,NL,88,350,213.152.161.40,40.161.152.213.in-addr.arpa,13526,52817,0,0,1,0,0,1,1,1,1,Tor 0.3.3.5-rc on Linux,0,0,2017-07-21,GLOBALLAYER- NL,49453,338,None
SteinTor,DE,88,10,92.75.84.127,dslb-092-075-084-127.092.075.pools.vodafone-ip.de,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.16 on Linux,0,0,2014-01-23,VODANET International IP-Backbone of Vodafone- DE,3209,283,None
taurux,IT,88,6,37.116.6.30,net-37-116-6-30.cust.vodafonedsl.it,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-09-04,VODAFONE-IT-ASN- IT,30722,930,None
Unnamed,DE,88,13,185.16.61.87,bar.stzal.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on FreeBSD,0,0,2017-12-04,NETCUP-AS netcup GmbH- DE,197540,340,[2a03:4000:a:17d::1]:9001
exitsandohs,US,87,20,68.52.63.97,c-68-52-63-97.hsd1.tn.comcast.net,8989,None,0,0,1,0,0,0,1,1,0,Tor 0.3.3.9 on Linux,0,0,2018-07-17,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,784,None
FauxRealRelay,SG,87,4445,159.89.199.185,159.89.199.185,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-03-26,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,371,None
glenda1,DE,87,815,78.46.209.112,glenda1.r-36.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.16 on Linux,0,0,2016-01-11,HETZNER-AS- DE,24940,395,None
ksmartTor,CA,87,68,142.120.68.253,142.120.68.253,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.0.10 on Linux,0,0,2018-09-15,BACOM - Bell Canada- CA,577,517,None
Octogon,NZ,87,81,101.100.144.174,101-100-144-174.myrepublic.co.nz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2015-11-02,MYREPNZ-AS-AP MYREPUBLIC LIMITED- NZ,133579,602,None
prometheus01,JP,87,594,45.32.250.46,tor01.paliot.net,443,None,0,0,1,0,0,1,1,1,0,Tor 0.3.3.9 on Linux,0,0,2016-03-01,AS-CHOOPA - Choopa- LLC- US,20473,283,None
propsy,CZ,87,11,31.31.77.176,propsy.propsychology.cz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2008-06-23,WEDOS- CZ,197019,358,None
alpsfeak,DE,86,11321,188.40.110.214,static.214.110.40.188.clients.your-server.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.29 on Linux,0,0,2017-06-12,HETZNER-AS- DE,24940,213,None
Nightosphere,DE,86,9,84.128.208.226,p5480D0E2.dip0.t-ipconnect.de,9005,9003,0,0,1,0,0,0,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-02-16,DTAG Internet service provider operations- DE,3320,574,None
Superfly2,JP,86,1616,182.171.77.82,centos.csp-frontier.jp,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2016-08-02,SO-NET So-net Entertainment Corporation- JP,2527,342,None
Tardis,AT,86,69,158.255.212.178,ludikovsky.name,8443,8080,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2014-04-08,EDIS-AS-EU- AT,57169,603,[2a03:f80:ed15:158:255:212:178:2]:8443
UbuntuCore242,FR,86,5,109.25.210.39,39.210.25.109.rev.sfr.net,40517,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.12 on Linux,0,0,2018-05-13,LDCOMNET- FR,15557,2040,None
Unnamed,IS,86,4467,82.221.131.161,all.agenceall.com,2030,13306,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-02-02,THORDC-AS- IS,50613,573,None
WYSWYG4,DE,86,1743,84.19.181.139,ns2.km14038-30.keymachine.de,65533,None,0,1,1,0,0,0,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-02-24,KEYWEB-AS- DE,31103,16400,None
donatello,UA,85,289,217.12.199.108,djdavies991.uaservers.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2016-03-09,ITLAS- UA,15626,274,None
FutureGadgetLab,HK,85,99,223.16.82.43,43-82-16-223-on-nets.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-08-10,HGC-AS-AP HGC Global Communications Limited- HK,18116,407,None
PompoRelay,DE,85,2214,172.104.135.137,li1651-137.members.linode.com,8443,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-06-14,LINODE-AP Linode- LLC- US,63949,185,[2a01:7e01::f03c:91ff:fefb:1371]:9001
relay34251,DE,85,124,77.21.163.235,ip4d15a3eb.dynamic.kabel-deutschland.de,443,None,0,0,1,0,0,0,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-08-15,KABELDEUTSCHLAND-AS- DE,31334,624,None
tinydancer,US,85,247,192.210.160.8,192-210-160-8-host.colocrossing.com,9001,9030,0,1,0,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-12-19,AS-COLOCROSSING - ColoCrossing- US,36352,69,None
ZankleRotaryEngine,CA,85,394,135.23.102.114,135-23-102-114.cpe.pppoe.ca,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2015-11-22,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,808,None
kvail,FR,84,1770,5.196.66.241,ns334823.ip-5-196-66.eu,8080,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-04-04,OVH- FR,16276,239,None
MelonLenLineLink,JP,84,131,133.218.132.46,46.132.218.133.dy.bbexcite.jp,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-01-17,IIJ Internet Initiative Japan Inc.- JP,2497,6,None
spaceofgod,IN,84,9863,103.73.189.114,static-189.73.103.rackbank.com,24680,23400,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-08-12,RACKBANK-AS RackBank Datacenters Private Ltd- IN,132779,374,None
torrorist,PL,84,2874,193.138.118.3,lagoon.freebsd.lublin.pl,50001,50030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.6 on FreeBSD,0,0,2008-12-08,PL-NETTE Transit to TPNET- PL,197530,229,[2a02:2928:a::3]:50001
UbuntuCore242,NO,84,6,92.220.234.33,33.92-220-234.customer.lyse.net,42975,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.12 on Linux,0,0,2018-09-12,ALTIBOX_AS Norway- NO,29695,1850,None
algebrasibling,US,83,4,104.236.141.51,104.236.141.51,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.9 on Linux,0,0,2018-01-15,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2310,None
bisindia,IN,83,3579,139.59.94.18,139.59.94.18,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2017-10-04,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,686,None
dogemarch,CH,83,48,178.209.52.47,47-52-209-178.static.edis.at,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-21,NINE- CH,29691,322,None
dontaskanyquestions,US,83,1220,74.132.144.149,cpe-74-132-144-149.kya.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-08-25,SCRR-10796 - Time Warner Cable Internet LLC- US,10796,291,None
KZL303,US,83,264,99.122.201.244,99-122-201-244.lightspeed.toldoh.sbcglobal.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-02-06,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,464,None
paquix,RU,83,158,95.84.138.151,broadband-95-84-138-151.ip.moscow.rt.ru,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-05-13,NCNET-AS- RU,42610,240,None
schlafschaf,DE,83,87,130.180.63.150,b2b-130-180-63-150.unitymedia.biz,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-12-31,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,611,None
Unnamed,CA,83,182,149.56.200.247,ip247.ip-149-56-200.net,39677,None,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-09-19,OVH- FR,16276,358,[2607:5300:60:8305:26a:4cff:fe85:7656]:1100
Chrysophylax,US,82,38,47.14.68.1,047-014-068-001.res.spectrum.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2015-05-09,CHARTER-NET-HKY-NC - Charter Communications- US,20115,342,None
cyber,RU,82,212,46.188.30.92,cmos.pro,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on FreeBSD,0,0,2015-02-23,CO-2COM-AS Moscow- RU,8334,699,None
jesusrobot,FI,82,261,62.183.154.158,62-183-154-158.bb.dnainternet.fi,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2017-10-19,DNA- FI,16086,364,None
MakeSecure,NL,82,136,89.31.96.168,tor-exit.makesecure.nl,9090,None,0,1,1,0,0,0,1,1,0,Tor 0.3.4.8 on Linux,0,0,2015-07-27,XL-AS- NL,35470,296,None
Unnamed,GB,82,4176,80.68.92.225,ilazki.thinkgeek.co.uk,9001,None,0,1,0,0,0,0,1,1,1,Tor 0.2.9.14 on Linux,0,0,2017-11-27,BYTEMARK-AS- GB,35425,9,None
Unnamed,KR,82,4493,180.131.41.53,180.131.41.53,17272,3907,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-24,KIXS-AS-KR Korea Telecom- KR,4766,456,None
BlackBox,PL,81,61,217.182.76.66,66.ip-217-182-76.eu,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-09-25,OVH- FR,16276,1120,None
sbc47,DE,81,507,95.168.138.225,cable-95-168-138-225.cust.telecolumbus.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-01-16,TELECOLUMBUS- DE,20880,359,None
weirdoo,DK,81,380,83.92.100.191,83-92-100-191-cable.dk.customer.tdc.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-07-09,TDC TDC A/S- DK,3292,434,None
chickenhawk,IT,80,234,193.183.98.74,hermes.noveldatasolutions.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-08-28,PDDA-AS- IT,34971,1210,None
TorSupporter,DE,80,61,91.49.56.172,p5B3138AC.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2012-07-10,DTAG Internet service provider operations- DE,3320,432,None
Unnamed,IN,80,4431,137.59.52.10,Static-137.59.52.rackbank.com,12173,27853,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-26,RACKBANK-AS RackBank Datacenters Private Ltd- IN,132779,288,None
VicTorY2,CZ,80,5368,89.187.150.14,89.187.150.14.coolhousing.net,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.2.9 on Linux,0,0,2016-02-02,COOLHOUSING-AS Vinohradska 190- CZ,35592,71,None
wsod2,NL,80,4871,92.63.174.71,pi.westsideofdawn.com,59001,59030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.29 on Linux,0,0,2013-05-28,ASTRALUS- NL,48635,269,None
yuggeit,NL,80,1021,188.226.221.243,i-lands.anark.ist,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2014-05-27,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,227,None
FuriousChutoy58,US,79,37,73.225.111.191,c-73-225-111-191.hsd1.wa.comcast.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.15 on Linux,0,0,2018-09-16,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,550,None
idideditheconfig,US,79,3500,67.198.37.16,www.linas.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-12-04,GRANDECOM-AS1 - Grande Communications Networks- LLC- US,7459,353,None
nosjasonNL,CA,79,97,47.55.250.35,mtprnf0117w-47-55-250-35.dhcp-dynamic.fibreop.nl.bellaliant.net,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.10 on FreeBSD,0,0,2018-04-14,CANET-ASN-4 - Bell Canada- CA,855,291,None
SmellySOCKS,GB,79,71,86.15.216.144,cpc112423-pres20-2-0-cust143.18-3.cable.virginm.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-09-22,NTL- GB,5089,661,None
tomyvi,FR,79,108,93.0.89.51,51.89.0.93.rev.sfr.net,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.4.8 on Windows 7,0,0,2018-09-18,LDCOMNET- FR,15557,582,None
UbuntuCore242,US,79,70,173.30.21.105,173-30-21-105.client.mchsi.com,40401,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.12 on Linux,0,0,2018-08-29,MEDIACOM-ENTERPRISE-BUSINESS - Mediacom Communications Corp- US,30036,780,None
Unnamed,RS,79,131,109.92.182.91,109-92-182-91.static.isp.telekom.rs,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on SunOS,0,0,2017-05-03,TELEKOM-AS- RS,8400,350,None
HarpsichordRWG,NL,78,398,128.199.47.160,128.199.47.160,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.8.11 on Linux,0,0,2016-11-29,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,122,None
helga,DE,78,188,88.99.216.194,helga.escort.top,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-09-01,HETZNER-AS- DE,24940,425,None
Schneier,NL,78,319,80.127.152.4,schneier.fnerk.org,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-03-18,XS4ALL-NL Amsterdam- NL,3265,496,None
slipslop,US,78,378,45.32.207.114,45.32.207.114.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2018-09-11,AS-CHOOPA - Choopa- LLC- US,20473,1730,None
UbuntuCore242,MX,78,63,148.247.186.244,dynamic244.math.cinvestav.mx,41549,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.12 on Linux,0,0,2018-07-31,Centro de Investigacion y de EstudiosAvanzados del- MX,3548,809,None
che,SE,77,3,158.174.122.218,h-158-174-122-218.NA.cust.bahnhof.se,443,80,0,1,0,0,0,0,1,1,1,Tor 0.3.4.8 on Linux,0,0,2007-10-27,BAHNHOF http://www.bahnhof.net/- SE,8473,34,None
durov4,SG,77,3699,128.199.156.227,128.199.156.227,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-04-26,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,385,None
frolix8,JP,77,144,153.120.42.137,www21123ui.sakura.ne.jp,110,143,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2014-06-28,SAKURA-A SAKURA Internet Inc.- JP,7684,386,None
FsPeterPanA,DE,77,465,81.169.176.167,styx.fscore.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-01-11,STRATO STRATO AG- DE,6724,4470,None
iLikeCheese,SE,77,688,185.181.219.172,185.181.219.172,110,143,0,0,1,0,0,1,1,1,1,Tor 0.2.5.16 on Linux,0,0,2014-06-07,IPO-EU- SE,12552,288,None
RedNet,RU,77,951,109.63.139.148,ip-109-63-139-148.bb.netbynet.ru,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on FreeBSD,0,0,2017-02-23,TI-AS Moscow- Russia- RU,12714,250,None
UbuntuCore242,UA,77,6,134.249.143.159,134-249-143-159.broadband.kyivstar.net,33743,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.12 on Linux,0,0,2017-07-29,KSNET-AS- UA,15895,1550,None
Dystopia2,GB,76,278,45.77.226.49,45.77.226.49.vultr.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.4.8 on Linux,0,0,2017-11-23,AS-CHOOPA - Choopa- LLC- US,20473,670,None
EXITNODESAVE1,DE,76,10,77.188.61.255,x4dbc3dff.dyn.telefonica.de,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2018-04-22,TDDE-ASN1- DE,6805,122,None
justinian,US,76,96,104.236.151.160,104.236.151.160,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.3.7 on Linux,0,0,2015-08-28,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,320,None
Merk01,NL,76,4889,178.62.252.234,178.62.252.234,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2014-10-14,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,449,None
TheEvilInTheDetails,FR,76,1169,77.203.13.57,57.13.203.77.rev.sfr.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.3.7 on Darwin,0,0,2016-05-16,LDCOMNET- FR,15557,446,None
